Test_Number,Weekend,Station,StationFlow,Direction,Percentage of vehicles passing station that will charge their vehicle,Number of plugs,Plug capacity,Battery size,Hour of the day,(O1) Mean queue length of an EV station [n],(O2) Mean waiting time in queue at an EV station [hours],(O3) Mean service time to charge at an EV station [hours],(O4) Total time spent overall at an EV station [hours],(O5) Total energy consumption of an EV station [kWh],(O6) Maximum recorded queue length of an EV station [n],(O7) Maximum waiting time in queue at an EV station [hours],(O8) Maximum time spent overall at an EV station [hours],(O9) Maximal energy consumption of an EV station [kW],Consumed electricity by hour [kWh],Total waiting time (minutes) by hour,Overall Mean Service time/day
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,17,0.0,0.0,1.1,1.1,335.80000000000007,0,0.0,1.4,44,30.1,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,18,0.0,0.0,1.22,1.22,335.80000000000007,0,0.0,1.4,44,31.1,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,19,0.0,0.0,1.24,1.24,335.80000000000007,0,0.0,1.4,44,23.1,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,20,0.0,0.0,0.0,0.0,335.80000000000007,0,0.0,1.4,22,22.0,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,21,0.0,0.0,1.13,1.13,335.80000000000007,0,0.0,1.4,22,13.6,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,22,0.0,0.0,0.0,0.0,335.80000000000007,0,0.0,1.4,22,15.3,0.0,1.02
112,0,Lane Cove Market Square Carpark,1042.2,0,0.22999999999999998,4,22,82,23,0.0,0.0,0.0,0.0,335.80000000000007,0,0.0,1.4,0,0.0,0.0,1.02
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,0,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,1,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,2,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,3,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,4,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,5,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,6,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,0,0.0,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,7,0.0,0.0,1.0,1.0,459.30000000000007,0,0.0,1.75,22,4.1,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,8,0.0,0.0,1.75,1.75,459.30000000000007,0,0.0,1.75,44,27.1,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,9,0.0,0.0,0.79,0.79,459.30000000000007,0,0.0,1.75,44,30.9,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,10,0.0,0.0,1.18,1.18,459.30000000000007,0,0.0,1.75,44,33.8,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,11,0.0,0.0,1.01,1.01,459.30000000000007,0,0.0,1.75,44,34.7,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,12,0.0,0.0,1.41,1.41,459.30000000000007,0,0.0,1.75,44,29.4,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,13,0.0,0.0,1.12,1.12,459.30000000000007,0,0.0,1.75,44,38.8,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,14,0.0,0.0,1.38,1.38,459.30000000000007,0,0.0,1.75,44,32.8,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,15,0.0,0.0,1.03,1.03,459.30000000000007,0,0.0,1.75,44,33.6,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,16,0.0,0.0,1.18,1.18,459.30000000000007,0,0.0,1.75,44,33.7,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,17,0.0,0.0,0.88,0.88,459.30000000000007,0,0.0,1.75,44,37.3,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,18,0.0,0.0,1.06,1.06,459.30000000000007,0,0.0,1.75,44,23.1,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,19,0.0,0.0,1.66,1.66,459.30000000000007,0,0.0,1.75,44,29.1,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,20,0.0,0.0,1.24,1.24,459.30000000000007,0,0.0,1.75,44,25.9,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,21,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,22,20.4,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,22,0.0,0.0,1.12,1.12,459.30000000000007,0,0.0,1.75,22,9.1,0.0,1.16
113,0,Lane Cove Market Square Carpark,1042.2,0,0.23999999999999996,4,22,82,23,0.0,0.0,0.0,0.0,459.30000000000007,0,0.0,1.75,22,15.5,0.0,1.16
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,0,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,1,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,2,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,3,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,4,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,5,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,6,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,7,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,0,0.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,8,0.0,0.0,1.67,1.67,429.00000000000006,0,0.0,1.76,22,16.2,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,9,0.0,0.0,0.9,0.9,429.00000000000006,0,0.0,1.76,66,46.1,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,10,0.0,0.0,1.05,1.05,429.00000000000006,0,0.0,1.76,44,25.5,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,11,0.0,0.0,1.35,1.35,429.00000000000006,0,0.0,1.76,44,31.8,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,12,0.0,0.0,1.21,1.21,429.00000000000006,0,0.0,1.76,66,46.0,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,13,0.0,0.0,1.44,1.43,429.00000000000006,0,0.0,1.76,44,32.1,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,14,0.0,0.0,1.27,1.27,429.00000000000006,0,0.0,1.76,44,39.6,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,15,0.0,0.0,0.76,0.76,429.00000000000006,0,0.0,1.76,66,44.1,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,16,0.0,0.0,0.53,0.54,429.00000000000006,0,0.0,1.76,44,19.6,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,17,0.0,0.0,1.28,1.28,429.00000000000006,0,0.0,1.76,44,25.3,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,18,0.0,0.0,0.67,0.67,429.00000000000006,0,0.0,1.76,44,40.6,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,19,0.0,0.0,0.65,0.65,429.00000000000006,0,0.0,1.76,44,19.8,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,20,0.0,0.0,1.03,1.03,429.00000000000006,0,0.0,1.76,22,10.8,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,21,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,22,11.9,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,22,0.0,0.0,0.89,0.89,429.00000000000006,0,0.0,1.76,22,15.6,0.0,1.08
114,0,Lane Cove Market Square Carpark,1042.2,0,0.24999999999999997,4,22,82,23,0.0,0.0,0.0,0.0,429.00000000000006,0,0.0,1.76,22,4.0,0.0,1.08
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,0,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,1,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,2,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,3,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,4,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,5,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,6,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,7,0.0,0.0,1.02,1.02,485.19999999999993,0,0.0,1.73,44,19.7,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,8,0.0,0.0,1.73,1.73,485.19999999999993,0,0.0,1.73,44,35.1,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,9,0.0,0.0,0.87,0.87,485.19999999999993,0,0.0,1.73,66,37.9,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,10,0.0,0.0,1.39,1.39,485.19999999999993,0,0.0,1.73,66,36.1,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,11,0.0,0.0,1.1,1.1,485.19999999999993,0,0.0,1.73,66,43.2,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,12,0.0,0.0,1.62,1.62,485.19999999999993,0,0.0,1.73,66,39.4,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,13,0.0,0.0,1.48,1.48,485.19999999999993,0,0.0,1.73,66,43.5,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,14,0.0,0.0,1.36,1.36,485.19999999999993,0,0.0,1.73,66,44.2,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,15,0.0,0.0,0.82,0.82,485.19999999999993,0,0.0,1.73,44,41.4,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,16,0.0,0.0,1.38,1.38,485.19999999999993,0,0.0,1.73,44,30.3,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,17,0.0,0.0,0.56,0.56,485.19999999999993,0,0.0,1.73,44,38.5,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,18,0.0,0.0,0.66,0.66,485.19999999999993,0,0.0,1.73,22,15.4,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,19,0.0,0.0,0.66,0.66,485.19999999999993,0,0.0,1.73,22,21.7,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,20,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,22,7.2,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,21,0.0,0.0,0.81,0.8,485.19999999999993,0,0.0,1.73,22,17.7,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,22,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,0,0.0,0.0,1.07
115,0,Lane Cove Market Square Carpark,1042.2,0,0.25999999999999995,4,22,82,23,0.0,0.0,0.0,0.0,485.19999999999993,0,0.0,1.73,22,13.9,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,0,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,1,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,2,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,3,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,4,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,5,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,0,0.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,6,0.0,0.0,1.02,1.02,511.49999999999994,0,0.0,1.64,22,7.2,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,7,0.0,0.0,1.02,1.02,511.49999999999994,0,0.0,1.64,44,30.4,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,8,0.0,0.0,0.85,0.86,511.49999999999994,0,0.0,1.64,44,35.5,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,9,0.0,0.0,1.44,1.44,511.49999999999994,0,0.0,1.64,44,28.5,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,10,0.0,0.0,1.25,1.25,511.49999999999994,0,0.0,1.64,66,52.4,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,11,0.0,0.0,1.1,1.1,511.49999999999994,0,0.0,1.64,44,39.6,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,12,0.0,0.0,0.86,0.86,511.49999999999994,0,0.0,1.64,44,38.3,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,13,0.0,0.0,0.93,0.93,511.49999999999994,0,0.0,1.64,22,21.7,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,14,0.0,0.0,1.08,1.08,511.49999999999994,0,0.0,1.64,44,25.2,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,15,0.0,0.0,0.96,0.96,511.49999999999994,0,0.0,1.64,44,37.5,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,16,0.0,0.0,0.67,0.67,511.49999999999994,0,0.0,1.64,44,30.9,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,17,0.0,0.0,0.95,0.95,511.49999999999994,0,0.0,1.64,44,25.0,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,18,0.0,0.0,1.42,1.42,511.49999999999994,0,0.0,1.64,44,28.8,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,19,0.0,0.0,0.89,0.9,511.49999999999994,0,0.0,1.64,44,31.4,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,20,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,44,31.1,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,21,0.0,0.0,1.33,1.32,511.49999999999994,0,0.0,1.64,22,19.9,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,22,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,22,9.3,0.0,1.07
116,0,Lane Cove Market Square Carpark,1042.2,0,0.26999999999999996,4,22,82,23,0.0,0.0,0.0,0.0,511.49999999999994,0,0.0,1.64,22,18.8,0.0,1.07
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,0,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,1,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,2,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,3,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,4,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,5,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,0,0.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,6,0.0,0.0,1.03,1.03,560.2,0,0.0,1.57,44,23.2,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,7,0.0,0.0,0.79,0.79,560.2,0,0.0,1.57,44,31.1,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,8,0.0,0.0,1.24,1.24,560.2,0,0.0,1.57,44,27.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,9,0.0,0.0,0.5,0.5,560.2,0,0.0,1.57,44,37.7,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,10,0.0,0.0,1.24,1.24,560.2,0,0.0,1.57,44,39.9,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,11,0.0,0.0,0.89,0.89,560.2,0,0.0,1.57,66,43.7,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,12,0.0,0.0,1.57,1.57,560.2,0,0.0,1.57,44,32.1,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,13,0.0,0.0,0.96,0.96,560.2,0,0.0,1.57,66,49.6,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,14,0.0,0.0,1.12,1.12,560.2,0,0.0,1.57,44,29.1,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,15,0.0,0.0,0.45,0.45,560.2,0,0.0,1.57,44,42.0,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,16,0.0,0.0,0.97,0.96,560.2,0,0.0,1.57,44,23.6,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,17,0.0,0.0,1.45,1.44,560.2,0,0.0,1.57,66,35.1,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,18,0.0,0.0,1.17,1.17,560.2,0,0.0,1.57,44,43.2,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,19,0.0,0.0,1.23,1.23,560.2,0,0.0,1.57,44,34.5,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,20,0.0,0.0,0.59,0.59,560.2,0,0.0,1.57,44,22.5,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,21,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,22,9.3,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,22,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,22,14.6,0.0,1.04
117,0,Lane Cove Market Square Carpark,1042.2,0,0.27999999999999997,4,22,82,23,0.0,0.0,0.0,0.0,560.2,0,0.0,1.57,22,22.0,0.0,1.04
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,0,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,0,0.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,1,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,0,0.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,2,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,0,0.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,3,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,0,0.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,4,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,0,0.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,5,0.0,0.0,1.03,1.03,565.5999999999999,0,0.0,1.96,22,0.2,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,6,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,22,22.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,7,0.0,0.0,0.8,0.8,565.5999999999999,0,0.0,1.96,22,8.8,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,8,0.0,0.0,1.0,1.0,565.5999999999999,0,0.0,1.96,44,24.7,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,9,0.0,0.0,1.06,1.06,565.5999999999999,0,0.0,1.96,44,33.5,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,10,0.0,0.0,1.19,1.19,565.5999999999999,0,0.0,1.96,66,39.6,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,11,0.0,0.0,0.66,0.66,565.5999999999999,0,0.0,1.96,66,49.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,12,0.0,0.0,0.58,0.58,565.5999999999999,0,0.0,1.96,66,25.5,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,13,0.0,0.0,1.09,1.09,565.5999999999999,0,0.0,1.96,44,26.2,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,14,0.0,0.0,1.07,1.07,565.5999999999999,0,0.0,1.96,44,37.5,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,15,0.0,0.0,1.33,1.33,565.5999999999999,0,0.0,1.96,66,38.6,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,16,0.0,0.0,1.74,1.74,565.5999999999999,0,0.0,1.96,66,41.2,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,17,0.0,0.0,1.27,1.27,565.5999999999999,0,0.0,1.96,88,67.5,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,18,0.0,0.0,1.35,1.35,565.5999999999999,0,0.0,1.96,66,47.4,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,19,0.0,0.0,1.18,1.18,565.5999999999999,0,0.0,1.96,44,32.6,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,20,0.0,0.0,1.2,1.2,565.5999999999999,0,0.0,1.96,22,18.0,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,21,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,22,20.8,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,22,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,22,10.5,0.0,1.1
118,0,Lane Cove Market Square Carpark,1042.2,0,0.29,4,22,82,23,0.0,0.0,0.0,0.0,565.5999999999999,0,0.0,1.96,22,22.0,0.0,1.1
119,0,Lane Cove Market Square Carpark,1042.2,0,0.3,4,22,82,0,0.0,0.0,0.0,0.0,571.5999999999999,0,0.0,1.53,0,0.0,0.0,1.06
